id_modismo,modismo,significado,image
SINGLE_2332,mamo,Líder espiritual y médico tradicional de las comunidades indígenas de la Sierra Nevada de Santa Marta.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mamo.png
SINGLE_2333,mamona,Carne de ternera que se corta en trozos y se inserta en una varilla para que se ase al aire libre.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mamona.png
SINGLE_2334,mamonazo,Golpe muy fuerte que sufre una persona al caerse o chocarse contra algo.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mamonazo.png
SINGLE_2335,mamonúo,"Referido a una persona u objeto, que es grande y alto.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mamon%C3%BAo.png
SINGLE_2336,mamotreto,Texto impreso voluminoso.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mamotreto.png
SINGLE_2337,mamón,"- dicho de una cosa o situación, que es aburrida
- Referido a una persona, cosa o situación, aburrida o difícil de soportar.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mam%C3%B3n.png
SINGLE_2338,man,"Hombre, individuo.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_man.png
SINGLE_2339,mana,"manadero, manantial",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mana.png
SINGLE_2340,mancado,"Referido a una persona, armado con arma blanca o cortopunzante.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mancado.png
SINGLE_2341,mancar,Dejar a alguien con la sensación de un calambre en la pierna o en el brazo después de haberle propinado un golpe con el puño.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mancar.png
SINGLE_2342,mandadero,"Referido a una persona, que se encarga de hacer los mandados o de llevar recados en un hogar o en una empresa.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mandadero.png
SINGLE_2343,mandado,encargo de comprar algo que se le hace a alguien,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mandado.png
SINGLE_2344,mandarria,"fuerza, vigor, prepotencia",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mandarria.png
SINGLE_2345,mandarriazo,golpe fuerte que da una persona a otra,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mandarriazo.png
SINGLE_2346,mandrax,Sustancia alucinógena con efectos sobre el sistema nervioso central.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mandrax.png
SINGLE_2347,manduca,Expresión soez o malsonante.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_manduca.png
SINGLE_2348,manducazo,"- golpe en general
- golpe dado con el manduco",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_manducazo.png
SINGLE_2349,manduco,Palo de madera con el que se golpea la ropa lavada para exprimirla.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_manduco.png
SINGLE_2350,manero,"Persona que tiene por oficio cambiar divisas colombianas y venezolanas en la calle, agitando los billetes para llamar a los clientes.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_manero.png
SINGLE_2351,manfifio,equivocado o confuso,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_manfifio.png
SINGLE_2352,mangonear,"- ejercer dominio o poder sobre la gente aprovechando alguna posición de ventaja como la fuerza física, el dinero
- Manipular o usar una persona para obtener un beneficio propio.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mangonear.png
SINGLE_2353,manguala,Acuerdo entre varias personas para cometer actos ilícitos.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_manguala.png
SINGLE_2354,manguera,Embutido de gran extensión.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_manguera.png
SINGLE_2355,maniado,"- Referido a una persona, que no puede actuar libremente frente a una situación problemática.
- Referido a una persona, que no puede mover libremente sus manos por tenerlas ocupadas.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_maniado.png
SINGLE_2356,manicagado,zurdo,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_manicagado.png
SINGLE_2357,manicuera,Bebida preparada mediante la cocción del almidon de la yuca dulce.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_manicuera.png
SINGLE_2358,manicure,"Cuidado de las uñas de las manos en el que generalmente se cortan, liman y pintan.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_manicure.png
SINGLE_2359,maniflojo,"Referido a una persona, que despilfarra el dinero.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_maniflojo.png
SINGLE_2360,manimoto,"Golosina de forma redonda, consistencia dura con un maní en el centro.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_manimoto.png
SINGLE_2361,manjarete,"Dulce hecho de harina de maíz, coco, leche y azúcar, que se cocina y se cuaja al enfriarse.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_manjarete.png
SINGLE_2362,manjarillo,"Dulce elaborado con leche hervida, panela y harina de arroz.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_manjarillo.png
SINGLE_2363,manopla,"Arma en forma de eslabón con agujeros para todos los dedos menos el pulgar, que se usa para golpear con el puño cerrado.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_manopla.png
SINGLE_2364,mansalva,"En un ataque o agresión, despiadamente, por sorpresa.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mansalva.png
SINGLE_2365,manteca,"- cocinera, empleada doméstica
- Empleada de servicio doméstico, especialmente de la cocina.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_manteca.png
SINGLE_2366,manteco,"- Referido a una persona, de piel y cabello grasoso.
- Persona de estrato bajo.
- persona de baja condición social
- dicho de una persona, mal vestido",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_manteco.png
SINGLE_2367,manzanita,Golosina elaborada a base de coco y de color anaranjado.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_manzanita.png
SINGLE_2368,mapire,"Canasto de forma cilíndrica y con boca ancha, tejido con diversos tipos de fibras vegetales, con tiras para cargarlo a la espalda y que es usado por algunas comunidades indígenas de la orinoquía.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mapire.png
SINGLE_2369,maquila,Persona o microempresa contratada por terceros que se encarga de la confección de prendas de vestir y accesorios.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_maquila.png
SINGLE_2370,maquinaria,Sistema organizacional que tiene un partido político para salir favorecido en una elección.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_maquinaria.png
SINGLE_2371,maquinitas,Máquina de juegos de azar en la que el jugador introduce una moneda para iniciar el juego.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_maquinitas.png
SINGLE_2372,mara,Canica de color blanco.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mara.png
SINGLE_2373,maracachafa,Marihuana.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_maracachafa.png
SINGLE_2374,maranguango,"- Brebaje utilizado para enamorar a alguien.
- hechizo, brebaje para causar maleficios",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_maranguango.png
SINGLE_2375,maratónico,"Referido a una cosa, que genera mucho cansancio y requiere de mucho tiempo.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_marat%C3%B3nico.png
SINGLE_2376,maraña,Actividad o trabajo ocasional con que se gana la vida.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mara%C3%B1a.png
SINGLE_2377,marañaco,Dibujo garabateado o mal hecho.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mara%C3%B1aco.png
SINGLE_2378,marañita,"Trabajo, labor.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mara%C3%B1ita.png
SINGLE_2379,marca gato,Se usa para expresar que un producto no es de una marca conocida.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_marca_gato.png
SINGLE_2380,marcación,"- Proximidad o control estricto que se mantiene sobre el rival en un deporte para evitar ventaja en el juego.
- Discado de un número telefónico.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_marcaci%C3%B3n.png
SINGLE_2381,marconi,Telegrama que parte y llega a una estación móvil a través de radiocomunicación.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_marconi.png
SINGLE_2382,mariapalito,"- Mecedora.
- Insecto en forma de rama u hoja para esquivar a sus depredadores.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mariapalito.png
SINGLE_2383,marica,Modo de dirigirse a un amigo o a una amiga.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_marica.png
SINGLE_2384,maricada,"- Cosa de poco valor.
- Comentario o hecho sin importancia.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_maricada.png
SINGLE_2385,marihuanero,"Referido a una persona, que es adicta a la marihuana.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_marihuanero.png
SINGLE_2386,marimacha,"- Mujer homosexual.
- Mujer con gestos y comportamientos asociados a la masculinidad.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_marimacha.png
SINGLE_2387,marimba,"Instrumento musical de percusión con láminas de madera de distintos tamaños, organizadas sobre un armazón y tubos resonadores, que se toca con unas baquetas.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_marimba.png
SINGLE_2388,marimbear,Traficar con marihuana.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_marimbear.png
SINGLE_2389,marimbero,"- Persona que toca la marimba.
- Referido a una persona, adicta a la marihuana.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_marimbero.png
SINGLE_2390,marimonda,"- pelea, riña
- Personaje característico del carnaval de Barranquilla que consiste en un disfraz compuesto por una máscara de nariz larga y orejas grandes, un traje con parches y un pito.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_marimonda.png
SINGLE_2391,mariquear,"- Comportarse como un hombre homosexual.
- Molestar a alguien, fastidiarlo.
- Perder el tiempo, hacer tonterías.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mariquear.png
SINGLE_2392,mariscar,"Cazar animales silvestres, especialmente pequeños mamíferos y aves que habitan en las orillas de ríos y morichales.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mariscar.png
SINGLE_2393,marmaja,Dinero.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_marmaja.png
SINGLE_2394,maromear,Saltar y dar vueltas en el aire.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_maromear.png
SINGLE_2395,marramucia,"engaño, ardid, treta",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_marramucia.png
SINGLE_2396,marramuncia,"- engaño, ardid, treta
- Artimaña, trampa que generalmente tiene fines fraudulentos.
- Hechizo o encantamiento.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_marramuncia.png
SINGLE_2397,marranear,Engañar a alguien.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_marranear.png
SINGLE_2398,marranera,Corral o criadero para cerdos.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_marranera.png
SINGLE_2399,marroso,"Referido a un fruto, que deja en la lengua y los labios una sensación de sequedad.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_marroso.png
SINGLE_2400,martillar,"Besar intensamente, con pasión.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_martillar.png
SINGLE_2401,martingala,correa que forma parte del apero de un caballo,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_martingala.png
SINGLE_2402,marullo,multitud de personas o de animales,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_marullo.png
SINGLE_2403,mascadero,Boca.,https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mascadero.png
SINGLE_2404,mata,"Planta, excepto árboles grandes.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mata.png
SINGLE_2405,mataburro,"- accesorio fuerte, de hierro, que se pone en los vehículos, especialmente en los todo terreno, para protegerlos de un golpe
- ron o aguardiente de muy baja calidad",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_mataburro.png
SINGLE_2406,matachinado,"Referido a alguien o a algo, que lleva colores fuertes, llamativos que no combinan bien.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_matachinado.png
SINGLE_2407,matacho,"Dibujo rápido y poco elaborado, especialemente de una figura humana.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_matacho.png
SINGLE_2408,matachín,"- Disfraz que representa animales, personajes pintorescos o seres mitológicos, compuesto por una máscara hecha de barro, cubierta con capas de periódico y pintada de colores, y una vestimenta colorida.
- Persona, animal o cosa con mala presentación y extravagante.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_matach%C3%ADn.png
SINGLE_2409,mataculín,"Juego de parques infantiles que consiste en una barra sujeta al suelo por un eje central, que permite subir y bajar alternativamente a quienes se sitúan en cada extremo para balancearse.",https://raw.githubusercontent.com/MariaaPinzon/ImagesEvaluatingMLLM/refs/heads/main/GPT/IdiomsSingleImage/singleImage_matacul%C3%ADn.png
